
Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2005-06-29,81.50272369384766,81.89041064138132,81.45511319815597,81.87000688453558,42316500
2005-06-30,81.06057739257812,81.83595084882467,80.90414003003804,81.76793663477973,62288800
2005-07-01,81.29862976074219,81.48227384678582,81.08098116224181,81.24421631382911,49737500
2005-07-05,81.95158386230469,82.06041076716079,81.06738861153482,81.10819610627964,51549000
2005-07-06,81.2646255493164,82.06040275404821,81.21701508037908,81.88356164550162,52363600
2005-07-07,81.58425903320312,81.58425903320312,80.43480527733995,80.45520901425618,103268800
2005-07-08,82.51607513427734,82.51607513427734,81.42783251445036,81.59787058595927,64491200
2005-07-11,82.93778228759766,83.04660396926491,82.50928297019003,82.52288892361769,49688300
2005-07-12,83.15545654296875,83.40710967850619,82.73376007193094,82.9718124389876,51871100
2005-07-13,83.27108764648438,83.33229889308792,82.9718188253484,83.16226073365209,41182300
2005-07-14,83.5975112915039,83.9579911354274,83.31184341726207,83.64512173901929,63638800
2005-07-15,83.54994201660156,83.68597564866582,83.2234716779523,83.51593750044985,56075900
2005-07-18,83.21664428710938,83.40708612697995,83.01260168259846,83.31866818394032,56598400
2005-07-19,83.67237091064453,83.73358734325397,83.2574825969697,83.46152526431186,59165700
2005-07-20,83.95805358886719,84.1552985007686,83.18267990161526,83.37991962436323,69477000
2005-07-21,83.46834564208984,84.07368116961176,83.29830745595102,84.0328736654676,101110900
2005-07-22,84.02606964111328,84.03967041260782,83.407128160464,83.57716634449027,52607100
2005-07-25,83.78800964355469,84.30492194005461,83.55675503583369,83.9376440622295,57301600
2005-07-26,83.89002990722656,84.01926057826007,83.62477077448118,83.81521788569226,42758800
2005-07-27,84.19610595703125,84.26412019130197,83.6927943964438,83.99886104523875,43181600
2005-07-28,84.72659301757812,84.77420348293299,84.09405101263401,84.31169959556362,47880700
2005-07-29,84.16207122802734,84.76740655466084,83.9988360764688,84.61777735940413,62358100
2005-08-01,84.10088348388672,84.3661426251957,83.96484982862995,84.22331117904112,40418200
2005-08-02,84.60418701171875,84.74701844432741,84.16208675508076,84.25050991990008,45147400
2005-08-03,84.82862854003906,84.84222930808048,84.42053803981736,84.50895600496717,36837200
2005-08-04,84.14849853515625,84.54978616435835,84.04647458546218,84.49537788845466,50855600
2005-08-05,83.57717895507812,84.32535122900488,83.4343474816433,83.9648658655882,53595500
2005-08-08,83.42070770263672,83.93762507133715,83.23706361612054,83.76078396299059,47616000
2005-08-09,83.92406463623047,84.06009313849444,83.5703874168513,83.69961293725565,47170000
2005-08-10,83.8831787109375,84.67895560252916,83.53629960851939,84.21645186235497,72863700
2005-08-11,84.21649932861328,84.35933075972368,83.66557735302277,83.8424133025007,58570200
2005-08-12,83.6995849609375,84.12808445923842,83.48873929615641,84.04646427166848,54776900
2005-08-15,84.21649932861328,84.25050903613362,83.54314967076346,83.80840878413316,36208500
2005-08-16,83.12147521972656,84.01247375029105,83.03985501351559,83.95806546863793,71942100
2005-08-17,83.1146240234375,83.57033009064898,82.99899935691197,83.10782623539565,62275100
2005-08-18,83.10783386230469,83.35948696087819,82.86977634106258,83.0126129294685,53388600
2005-08-19,83.29829406738281,83.53634645188417,83.11464994994404,83.40711579066081,39842100
2005-08-22,83.29829406738281,83.8152115231235,82.89700131423524,83.37311127239079,69912000
2005-08-23,83.14186096191406,83.39351931801231,82.40049704210367,83.3187021091494,55168600
2005-08-24,82.4004898071289,83.47513217720974,82.35967712187156,82.93781099216932,79104600
2005-08-25,82.69973754882812,82.75415099262216,82.4412814745339,82.53650240659763,35631100
2005-08-26,82.1352310180664,82.63173951974714,82.08081756361705,82.62494172980544,61956800
2005-08-29,82.76776885986328,82.82898010107722,81.87676545424792,81.89717439047158,56179200
2005-08-30,82.33246612548828,82.50250425859409,81.88356296329601,82.46849455631212,74160200
2005-08-31,83.37309265136719,83.42750609542958,82.12160938369045,82.42768111467765,102945200
2005-09-01,83.31187438964844,83.7607775095221,82.39366959526775,83.33227813343333,74578700
2005-09-02,83.1622543334961,83.57714782572161,83.0058221447797,83.55674407842403,47653400
2005-09-06,84.13489532470703,84.20291475282907,83.42073803180976,83.42754101245274,57251300
2005-09-07,84.27774047851562,84.42736974368617,83.97166858853626,84.08729332536755,41749700
2005-09-08,83.99884796142578,84.33892426896192,83.8696173040332,84.10767487063062,39068700
2005-09-09,84.74699401855469,84.84221494618257,84.20287517341704,84.22327891660139,43093900
2005-09-12,84.57697296142578,84.79462158119995,84.52255950919414,84.64498718213913,33017600
2005-09-13,84.10768127441406,84.62459356503571,84.01245512703319,84.42734866894862,58427500
2005-09-14,83.80162048339844,84.28452831768666,83.67238979916858,84.16210061398306,57694600
2005-09-15,83.76078033447266,84.10085658009443,83.59074221166176,84.06004390199665,73156900
2005-09-16,84.35641479492188,84.52034483011246,83.92609649833088,84.21980730080335,75424100
2005-09-19,84.07637023925781,84.39057688430047,83.76900074415205,84.3359317972285,53355300
2005-09-20,83.36599731445312,84.43155035852088,83.2430484854267,84.15149822136664,84480300
2005-09-21,82.58732604980469,83.24305142401293,82.49852648550306,83.1884063400184,94469100
2005-09-22,82.88101959228516,83.09959989646114,82.26628072613468,82.61463136062228,84597200
2005-09-23,82.94933319091797,83.25670264121625,82.58048672381508,82.81272049315307,59368100
2005-09-26,83.04496765136719,83.49577657027966,82.7034436901866,83.34550519356148,70415400
2005-09-27,83.02445983886719,83.32499731876854,82.66244013760888,83.0039640280012,66150800
2005-09-28,83.1064224243164,83.41379705310553,82.7853891328269,83.28401630686739,58620500
2005-09-29,83.78263854980469,83.91924601373235,82.7034218665577,83.0244551391525,66607700
2005-09-30,84.04220581054688,84.04220581054688,83.15424154512739,83.75532697202355,47824200
2005-10-03,83.74169158935547,84.24714569747808,83.63923333752494,83.98758930925148,50994800
2005-10-04,82.79906463623047,84.03537962828005,82.75808343113235,83.87144959664583,60776300
2005-10-05,81.71297454833984,82.86049461295399,81.67199336393048,82.81951342854462,106052100
2005-10-06,81.4193115234375,82.14334587601178,80.71577298629519,81.81548057524805,140941800
2005-10-07,81.69933319091797,81.99987583686588,81.37146801249841,81.76080498054901,75661400
2005-10-10,81.0094985961914,81.76768235709311,80.80458730563936,81.74719174916223,52677000
2005-10-11,80.89335632324219,81.54908162772688,80.81822064354942,81.27586144804788,75629800
2005-10-12,80.25810241699219,81.37146825958142,80.19663062717449,80.86601443542168,100510400
2005-10-13,80.21031951904297,80.65430172072159,79.8346410688744,80.23081012337177,99052900
2005-10-14,81.05729675292969,81.15292304640789,80.29911313232233,80.68162351747732,88651000
2005-10-17,81.35784912109375,81.46713409316064,80.90703493180563,81.14610590498478,68109300
2005-10-18,80.47669982910156,81.25537398394563,80.46304116464889,81.24171531949297,74996900
2005-10-19,81.81547546386719,81.82913933996821,79.99857078556975,80.25812710782887,116563800
2005-10-20,80.37423706054688,81.8359590026691,80.12151269815354,81.61738390509684,131966700
2005-10-21,80.68841552734375,81.13239753388703,80.26492932736332,80.79770565071928,96579500
2005-10-24,81.93843841552734,82.02723278052125,80.87971712985753,80.90020773629898,71308400
2005-10-25,81.77447509765625,82.12965762443312,81.24169870187065,81.77447509765625,76594500
2005-10-26,81.53540802001953,82.33457259983574,81.41245922226007,81.6310342836946,80855800
2005-10-27,80.66795349121094,81.53542721608967,80.55183660244505,81.41930511608203,66623100
2005-10-28,81.82910919189453,81.9315621686965,80.66792507948634,80.8933320509305,72322000
2005-10-31,82.05455780029297,82.85372795430563,82.05455780029297,82.16384798626638,77698900
2005-11-01,82.3004379272461,82.58049006054871,82.11601729186377,82.36191494653472,66365100
2005-11-02,83.1611099243164,83.1611099243164,82.05457007638046,82.0818926269615,74012300
2005-11-03,83.51625061035156,83.78264404158125,83.16106805411373,83.43428821111878,84897600
2005-11-04,83.4070053100586,83.64607110682884,83.02450003522617,83.6050898877378,59156000
2005-11-07,83.48895263671875,83.75534091845367,83.22939108234156,83.58457893214963,46765400
2005-11-08,83.48895263671875,83.61872820266508,83.1884098732261,83.284036168657,42152800
2005-11-09,83.59822845458984,83.98073359447704,83.2362139170192,83.38648528232966,57666800
2005-11-10,84.24712371826172,84.37007254613363,83.16108008142805,83.56407583258265,79048100
2005-11-11,84.53401184082031,84.58865171374866,83.62555685864497,84.2539596928785,34867000
2005-11-14,84.48616790771484,84.71156967810643,84.27441958652737,84.55447163241654,45092200
2005-11-15,84.1788101196289,84.75939971225537,83.91925382949644,84.39055848305075,69592500
2005-11-16,84.349609375,84.39059580511451,84.00125859210937,84.26764693725796,51133000
2005-11-17,85.13504791259766,85.14187984738086,84.11047656716886,84.47932287687195,55717500
2005-11-18,85.46977233886719,85.5722305547128,84.92333720642608,85.42195919963807,72437200
2005-11-21,85.90010070800781,86.00255892970374,85.36732420867901,85.48344109468829,50021200
2005-11-22,86.26898193359375,86.41924814654332,85.66789623682052,85.76352255926287,66438800
2005-11-23,86.76757049560547,87.02713202260661,86.20747144805173,86.23479398832774,50854700
2005-11-25,86.83587646484375,86.89735348484982,86.61730134827899,86.7334234502367,15270000
2005-11-28,86.22111511230469,86.93148014799377,86.09133437922664,86.9178214866784,54498500
2005-11-29,86.12548065185547,86.73339788974,86.12548065185547,86.5079909015487,51738900
2005-11-30,85.66102600097656,86.4192042549127,85.57905838998082,86.17331184440759,56007200
2005-12-01,86.53531646728516,86.76755018841632,86.05035321618142,86.07767053882233,65468200
2005-12-02,86.64461517333984,86.80171846533675,86.40554947790221,86.58997009688515,46699400
2005-12-05,86.46021270751953,86.56267094457385,86.18699247912215,86.54217512816906,59273400
2005-12-06,86.6241226196289,87.25252535096723,86.49434186878511,86.7812259080841,57935200
2005-12-07,86.11868286132812,86.65829134258134,85.8454626515333,86.58998238170109,66816500
2005-12-08,86.06403350830078,86.62413256554005,85.70885090105419,86.2143048767965,62608600
2005-12-09,86.28943634033203,86.59680578904475,85.94108047688049,86.17331945626204,50744500
2005-12-12,86.37142181396484,86.65147400929874,86.03672973645611,86.54901576195114,48389900
2005-12-13,86.95880126953125,87.22518945639825,86.26209490647301,86.35088923168188,88630900
2005-12-14,87.30033111572266,87.49158365160827,86.84269037467625,86.87684484661615,64375000
2005-12-15,87.04762268066406,87.43012782228924,86.87002877437736,87.32083766111535,55900300
2005-12-16,86.76747131347656,87.4541401239733,86.76747131347656,87.39920536180541,46238300
2005-12-19,86.32111358642578,87.11765171868944,86.30738251880942,87.02151852877707,48733000
2005-12-20,86.4035415649414,86.92540611238609,86.1632085182409,86.42414079196324,46603200
2005-12-21,86.54081726074219,87.04208749579749,86.38288646315037,86.67128593264647,51806900
2005-12-22,86.9940414428711,86.9940414428711,86.57517320264319,86.73310403749711,32247900
2005-12-23,87.0421371459961,87.11080297711122,86.80866703356418,87.05586821667228,27977300
2005-12-27,86.15631866455078,87.24125641797816,86.09451576018279,87.17945351361018,44499500
2005-12-28,86.34860229492188,86.51340134136534,86.17693509354032,86.34173413998379,30764300
2005-12-29,85.96405029296875,86.49278285035454,85.87478001525903,86.32798384061776,32788900
2005-12-30,85.49713134765625,85.87479603370255,85.39412998278289,85.69626592271355,44645600
2006-01-03,87.00093078613281,87.20693351202296,85.41472760892636,85.9640647187221,73256700
2006-01-04,87.41291809082031,87.54338156719045,87.00091272457315,87.11078221926996,51899600
2006-01-05,87.46786499023438,87.61206480154529,87.12453060934168,87.3099341087892,47307500
2006-01-06,88.19573211669922,88.29186531843726,87.45412864140579,87.90733251148508,62885900
2006-01-09,88.4223403930664,88.62146972604279,88.1545399920381,88.18200213261854,43527400
2006-01-10,88.5116195678711,88.56655433878142,88.0721518783247,88.161422190771,44960800
2006-01-11,88.79312896728516,88.88239925221201,88.39485985926228,88.59399965214021,49598900
2006-01-12,88.44295501708984,88.77255315011219,88.19575379788914,88.63522146783086,40509200
2006-01-13,88.36053466796875,88.51160263964569,88.03093658328007,88.28501115986448,44856700
2006-01-17,88.12017059326172,88.18196824411916,87.76310003653556,88.03090033464771,52066600
2006-01-18,87.76998138427734,88.51157950038717,87.31678282659166,87.60518238501581,75067600
2006-01-19,88.1064453125,88.42231747484038,87.76311101669711,87.98284999532193,81530400
2006-01-20,86.49966430664062,88.10646668613478,86.49966430664062,88.08586746160798,114957800
2006-01-23,86.80864715576172,87.08331565619457,86.60951262391954,86.6644473717793,67017400
2006-01-24,86.8979263305664,87.30992650397852,86.80865604643505,86.95285584518597,53008800
2006-01-25,86.97348022460938,87.33054572630672,86.41040673072861,87.23441250512407,87747700
2006-01-26,87.45411682128906,87.66698241938619,87.04211669254444,87.37858285315153,71294000
2006-01-27,88.2643814086914,88.34678876944656,87.51591511394457,87.66012013696722,65771200
2006-01-30,88.19573211669922,88.44979619034982,88.13393444652472,88.19573211669922,33709600
2006-01-31,87.55023193359375,88.26436254857656,87.54336378185407,88.11330512122196,72937000
2006-02-01,88.16138458251953,88.18884671739168,87.70131785985598,87.76998367476808,63561000
2006-02-02,87.13825225830078,87.98971991278201,87.06958644144788,87.96225777713366,83626900
2006-02-03,86.7056655883789,88.16140530548041,86.61640053189738,86.91853647516886,86040400
2006-02-06,86.9322738647461,87.0696107757009,86.63700605477763,86.82240957484974,45511900
2006-02-07,86.1632080078125,86.97347744536528,86.10827324350139,86.78120577027637,71208100
2006-02-08,86.94599151611328,87.96226348361047,86.24558651772386,86.4172536904259,59422200
2006-02-09,86.80176544189453,87.61889737415373,86.77429807391353,87.15196259620643,62023300
2006-02-10,86.9597396850586,87.29620594283651,86.1426021058734,86.81553986029662,64508700
2006-02-13,86.80176544189453,87.06269757941678,86.48589332954552,86.93222889122328,52308700
2006-02-14,87.72191619873047,87.91418257409819,86.66444589534215,86.83611305032989,90964400
2006-02-15,88.03091430664062,88.11332166525987,87.37171306521013,87.6738489321071,85471300
2006-02-16,88.69011688232422,88.72445240709298,88.01717412559603,88.12704361376362,61017900
2006-02-17,88.44976806640625,88.69010623319878,88.2918372447102,88.6145722788694,40342600
2006-02-21,88.23006439208984,88.85492494145979,88.09272227090432,88.65579563011322,46456300
2006-02-22,88.7656478881836,89.02657481672408,88.33990625515203,88.42231360739757,42326700
2006-02-23,88.63518524169922,89.01971798601868,88.08584825935795,88.76565395375006,43423200
2006-02-24,88.86177062988281,88.90983197512753,88.41542983065027,88.65576799006237,36777400
2006-02-27,88.89615631103516,89.29441503428998,88.77255046630384,88.85494737763445,35858600
2006-02-28,88.05149841308594,89.20510693615805,87.98283785004207,88.71756769321685,74394800
2006-03-01,88.83431243896484,88.91671979490361,88.23691411649756,88.30558516682467,48641600
2006-03-02,88.82746887207031,88.86866732014731,88.3124673156408,88.51159664059081,60642300
2006-03-03,88.41542053222656,89.31496494891539,88.33988658816043,88.35362289009838,73402500
2006-03-06,88.01033020019531,88.70386184813873,87.79059641531752,88.67639970903734,57478400
2006-03-07,87.87297821044922,87.93477586742387,87.48157733301336,87.79744424823656,61780800
2006-03-08,88.05841064453125,88.19574230892285,87.33053815442767,87.68760362516613,66692400
2006-03-09,87.46786499023438,88.36053123723529,87.46786499023438,88.08586792361463,56313600
2006-03-10,88.2987289428711,88.47039612433451,87.50906409923263,87.69446235011182,60490800
2006-03-13,88.46353149414062,88.69013342660753,88.25752878483136,88.47039440928216,45479100
2006-03-14,89.39055633544922,89.42489187751853,88.31249156308033,88.38116264721894,69877300
2006-03-15,89.788818359375,89.85748943799702,89.16395764595096,89.36994992634597,53398900
2006-03-16,89.97418975830078,90.27632563196346,89.84372104215265,89.96045345193473,65526400
2006-03-17,90.04934692382812,90.24237791569527,89.88389779902776,90.0907092050282,47286800
2006-03-20,89.90455627441406,90.24235516532138,89.7666785320398,90.06311515217459,45538500
2006-03-21,89.33927154541016,90.30443707996973,89.24275604389427,89.87700227091305,87102700
2006-03-22,89.88388061523438,89.97349536756886,89.24273382100566,89.2840960942982,51605700
2006-03-23,89.69772338867188,89.8907543081763,89.38749587656807,89.80112905290775,46704200
2006-03-24,89.7667007446289,90.01488495007423,89.44268218420305,89.61503203466786,43209200
2006-03-27,89.63572692871094,89.81496701371259,89.44269590812404,89.64261713680274,32523000
2006-03-28,89.08419036865234,89.98730189000976,88.96699373421818,89.57365804661862,82079900
2006-03-29,89.64263153076172,89.9666501929322,89.1324720262074,89.21520713360208,61505700
2006-03-30,89.48401641845703,90.29750240837002,89.31166662201139,89.69772848294615,70571700
2006-03-31,89.50470733642578,89.78736355814961,89.18757904776527,89.63569487914647,62925600
2006-04-03,89.43575286865234,90.22166751476968,89.27030379750977,89.67015658509882,61624700
2006-04-04,90.00797271728516,90.12516933829116,89.18069564469074,89.43577002456269,54809300
2006-04-05,90.31819915771484,90.50433991548954,89.88388474877199,90.0424436434845,50607200
2006-04-06,90.2217025756836,90.45610638322137,89.75291599940961,90.20792216066432,57906200
2006-04-07,89.30476379394531,90.58704667006943,89.1737867880254,90.35265347708028,80180900
2006-04-10,89.44267272949219,89.67706597669132,89.11175347761217,89.44267272949219,41496500
2006-04-11,88.6843032836914,89.66324878178324,88.41543804491545,89.51848085596318,72799400
2006-04-12,88.84982299804688,89.0221728964637,88.66368216232388,88.77398862196736,43033700
2006-04-13,88.73257446289062,89.10484539733133,88.45680847497452,88.64983940681738,51051800
